Timestamp_log,Source IP,Destination IP,IP_ID_hex,IP_ID_dec,IP_Checksum_hex,IP_Checksum_dec,Source Port,Destination Port,UDP_Checksum_hex,UDP_Checksum_dec,MCS,Timestamp_iperf,Timestamp_iperf_hex,Sequence_num_iperf,Sequence_num_iperf_hex
11:00:50.456,10.11.15.130,10.3.7.11,2c f1,11505,dd 9d,56733,56439,5201,a1 39,41273,13,736336,00 0b 3c 50,106,00 00 00 6a
11:00:50.458,10.11.15.130,10.3.7.11,2c f2,11506,dd 9c,56732,56439,5201,99 67,39271,13,738337,00 0b 44 21,107,00 00 00 6b
11:00:50.459,10.11.15.130,10.3.7.11,2c f3,11507,dd 9b,56731,56439,5201,95 7e,38270,19,739337,00 0b 48 09,108,00 00 00 6c
11:00:50.461,10.11.15.130,10.3.7.11,2c f4,11508,dd 9a,56730,56439,5201,8d ae,36270,13,741336,00 0b 4f d8,109,00 00 00 6d
11:00:50.462,10.11.15.130,10.3.7.11,2c f5,11509,dd 99,56729,56439,5201,89 c5,35269,13,742336,00 0b 53 c0,110,00 00 00 6e
11:00:50.464,10.11.15.130,10.3.7.11,2c f6,11510,dd 98,56728,56439,5201,81 f4,33268,13,744336,00 0b 5b 90,111,00 00 00 6f
11:00:50.465,10.11.15.130,10.3.7.11,2c f7,11511,dd 97,56727,56439,5201,7e 0b,32267,13,745336,00 0b 5f 78,112,00 00 00 70
11:00:50.467,10.11.15.130,10.3.7.11,2c f8,11512,dd 96,56726,56439,5201,76 3a,30266,18,747336,00 0b 67 48,113,00 00 00 71
11:00:50.468,10.11.15.130,10.3.7.11,2c f9,11513,dd 95,56725,56439,5201,72 51,29265,18,748336,00 0b 6b 30,114,00 00 00 72
11:00:50.470,10.11.15.130,10.3.7.11,2c fa,11514,dd 94,56724,56439,5201,6a 80,27264,15,750336,00 0b 73 00,115,00 00 00 73
11:00:50.471,10.11.15.130,10.3.7.11,2c fb,11515,dd 93,56723,56439,5201,66 97,26263,13,751336,00 0b 76 e8,116,00 00 00 74
11:00:50.472,10.11.15.130,10.3.7.11,2c fc,11516,dd 92,56722,56439,5201,62 ae,25262,7,752336,00 0b 7a d0,117,00 00 00 75
11:00:50.474,10.11.15.130,10.3.7.11,2c fd,11517,dd 91,56721,56439,5201,5a dd,23261,7,754336,00 0b 82 a0,118,00 00 00 76
11:00:50.475,10.11.15.130,10.3.7.11,2c fe,11518,dd 90,56720,56439,5201,56 f4,22260,7,755336,00 0b 86 88,119,00 00 00 77
11:00:50.477,10.11.15.130,10.3.7.11,2c ff,11519,dd 8f,56719,56439,5201,4f 23,20259,15,757336,00 0b 8e 58,120,00 00 00 78
11:00:50.478,10.11.15.130,10.3.7.11,2d 00,11520,dd 8e,56718,56439,5201,4b 3a,19258,15,758336,00 0b 92 40,121,00 00 00 79
11:00:50.480,10.11.15.130,10.3.7.11,2d 01,11521,dd 8d,56717,56439,5201,43 69,17257,12,760336,00 0b 9a 10,122,00 00 00 7a
11:00:50.481,10.11.15.130,10.3.7.11,2d 02,11522,dd 8c,56716,56439,5201,3f 80,16256,15,761336,00 0b 9d f8,123,00 00 00 7b
11:00:50.483,10.11.15.130,10.3.7.11,2d 03,11523,dd 8b,56715,56439,5201,37 af,14255,15,763336,00 0b a5 c8,124,00 00 00 7c
11:00:50.484,10.11.15.130,10.3.7.11,2d 04,11524,dd 8a,56714,56439,5201,33 c6,13254,12,764336,00 0b a9 b0,125,00 00 00 7d
11:00:50.485,10.11.15.130,10.3.7.11,2d 05,11525,dd 89,56713,56439,5201,2f dd,12253,12,765336,00 0b ad 98,126,00 00 00 7e
11:00:50.487,10.11.15.130,10.3.7.11,2d 06,11526,dd 88,56712,56439,5201,28 0c,10252,12,767336,00 0b b5 68,127,00 00 00 7f
11:00:50.488,10.11.15.130,10.3.7.11,2d 07,11527,dd 87,56711,56439,5201,24 23,9251,12,768336,00 0b b9 50,128,00 00 00 80
11:00:50.490,10.11.15.130,10.3.7.11,2d 08,11528,dd 86,56710,56439,5201,1c 52,7250,14,770336,00 0b c1 20,129,00 00 00 81
11:00:50.491,10.11.15.130,10.3.7.11,2d 09,11529,dd 85,56709,56439,5201,18 69,6249,10,771336,00 0b c5 08,130,00 00 00 82
11:00:50.493,10.11.15.130,10.3.7.11,2d 0a,11530,dd 84,56708,56439,5201,10 98,4248,10,773336,00 0b cc d8,131,00 00 00 83
