Timestamp_log,Source IP,Destination IP,IP_ID_hex,IP_ID_dec,IP_Checksum_hex,IP_Checksum_dec,Source Port,Destination Port,UDP_Checksum_hex,UDP_Checksum_dec,MCS,Timestamp_iperf,Timestamp_iperf_hex,Sequence_num_iperf,Sequence_num_iperf_hex
12:05:35.486,10.11.15.130,10.3.7.11,a8 a4,43172,61 ea,25066,39843,1027,ad 82,44418,16,766401,00 0b b1 c1,23389,00 00 5b 5d
12:05:35.488,10.11.15.130,10.3.7.11,a8 a5,43173,61 e9,25065,39843,1027,a5 b2,42418,12,768400,00 0b b9 90,23390,00 00 5b 5e
12:05:35.490,10.11.15.130,10.3.7.11,a8 a6,43174,61 e8,25064,39843,1027,9d e1,40417,12,770400,00 0b c1 60,23391,00 00 5b 5f
12:05:35.493,10.11.15.130,10.3.7.11,a8 a7,43175,61 e7,25063,39843,1027,92 28,37416,15,773400,00 0b cd 18,23392,00 00 5b 60
12:05:35.495,10.11.15.130,10.3.7.11,a8 a8,43176,61 e6,25062,39843,1027,8a 57,35415,13,775400,00 0b d4 e8,23393,00 00 5b 61
12:05:35.497,10.11.15.130,10.3.7.11,a8 a9,43177,61 e5,25061,39843,1027,82 86,33414,13,777400,00 0b dc b8,23394,00 00 5b 62
12:05:35.500,10.11.15.130,10.3.7.11,a8 aa,43178,61 e4,25060,39843,1027,76 cd,30413,16,780400,00 0b e8 70,23395,00 00 5b 63
12:05:35.502,10.11.15.130,10.3.7.11,a8 ab,43179,61 e3,25059,39843,1027,6e fb,28411,15,782401,00 0b f0 41,23396,00 00 5b 64
12:05:35.504,10.11.15.130,10.3.7.11,a8 ac,43180,61 e2,25058,39843,1027,67 2a,26410,15,784401,00 0b f8 11,23397,00 00 5b 65
12:05:35.507,10.11.15.130,10.3.7.11,a8 ad,43181,61 e1,25057,39843,1027,5b 72,23410,18,787400,00 0c 03 c8,23398,00 00 5b 66
12:05:35.509,10.11.15.130,10.3.7.11,a8 ae,43182,61 e0,25056,39843,1027,53 a1,21409,18,789400,00 0c 0b 98,23399,00 00 5b 67
12:05:35.511,10.11.15.130,10.3.7.11,a8 af,43183,61 df,25055,39843,1027,4b d0,19408,13,791400,00 0c 13 68,23400,00 00 5b 68
12:05:35.514,10.11.15.130,10.3.7.11,a8 b0,43184,61 de,25054,39843,1027,40 17,16407,13,794400,00 0c 1f 20,23401,00 00 5b 69
12:05:35.516,10.11.15.130,10.3.7.11,a8 b1,43185,61 dd,25053,39843,1027,38 46,14406,13,796400,00 0c 26 f0,23402,00 00 5b 6a
12:05:35.518,10.11.15.130,10.3.7.11,a8 b2,43186,61 dc,25052,39843,1027,30 75,12405,17,798400,00 0c 2e c0,23403,00 00 5b 6b
12:05:35.521,10.11.15.130,10.3.7.11,a8 b3,43187,61 db,25051,39843,1027,24 bb,9403,13,801401,00 0c 3a 79,23404,00 00 5b 6c
12:05:35.523,10.11.15.130,10.3.7.11,a8 b4,43188,61 da,25050,39843,1027,1c eb,7403,16,803400,00 0c 42 48,23405,00 00 5b 6d
12:05:35.525,10.11.15.130,10.3.7.11,a8 b5,43189,61 d9,25049,39843,1027,15 1a,5402,9,805400,00 0c 4a 18,23406,00 00 5b 6e
12:05:35.527,10.11.15.130,10.3.7.11,a8 b6,43190,61 d8,25048,39843,1027,0d 49,3401,13,807400,00 0c 51 e8,23407,00 00 5b 6f
